movieId,imdbId,tmdbId
288903,1620772,163799
213976,3111426,567970
219370,5688068,421473
223610,2120750,120409
177903,97959,93540
81738,45507,137504
207950,4847454,467615
106506,108956,129405
172845,1806996,57207
6609,58715,24192
221514,362265,78692
237217,90802,214255
135292,2567000,257109
105081,4277,53374
78145,98197,73931
230565,126871,45001
203172,472226,109987
106098,1675198,
214961,125018,289853
133845,70332,114953
71750,61465,1686
276477,1010446,96645
189683,4946006,493727
176189,4285960,365432
201300,4685940,513421
103543,2265534,157375
275699,16263734,567712
226954,426581,54408
207337,433409,55193
152248,4447076,381353
224967,780468,90082
139235,54627,37422
146178,104561,33202
213846,11313114,672347
8724,57091,1040
79106,815182,142052
260575,10299902,761534
126188,108370,33489
203841,4796634,432167
165261,54937,229124
107342,59942,54275
123755,27050,170514
30846,364961,842
187411,80054,185512
103273,82592,39982
153230,106945,161361
5234,34116,31812
137260,1727360,44109
64921,34465,60488
192933,8247470,542422
288287,2004395,232789
230299,2016901,142988
205076,6398184,535544
204604,9896916,595172
3631,116661,21060
167344,203853,186019
253130,10327252,602223
160852,1733147,81633
276717,4112470,336403
77979,1042424,8929
187129,53774,118566
5055,106770,10423
252658,2033997,79682
123826,57178,118962
95214,55118,3556
282579,19758560,967183
183639,146458,75194
30747,377556,56616
157887,67040,104239
274835,10393870,678999
130780,86884,167484
155537,2279922,136585
110564,70704,42711
191209,99662,237466
114172,17374,269710
126919,3074732,217708
216655,2351417,186552
139397,2711672,230588
118818,1611845,95174
225697,2332716,333319
251954,1353810,217665
218165,3830148,462544
164427,67497,91726
250830,5650112,399629
287519,22071864,1024426
131882,87525,75597
66854,363060,36281
127200,3640682,307946
186283,2550170,331735
160289,5275892,377462
5795,47880,48155
289549,66992,91170
162202,84893,41125
256551,14752818,854932
224024,11640118,617097
6121,84565,42135
276931,9136194,490032
131616,104288,59136
88118,1334553,66195
54094,446687,11404
203659,6384998,523353
194548,285891,353933
618,118001,46029
166532,2361317,259695
159407,970933,14233
231143,139714,120015
231207,89640,6032
236127,12873192,760729
275333,94326,75523
259281,4378452,389389
3498,77928,11327
5110,247745,39939
245324,190938,2076
191639,405400,267043
27769,363579,40876
109565,139730,
176,113677,9071
160790,49647,123655
1608,118571,9772
197835,36444,205638
589,103064,280
266072,14036870,818769
231597,86592,358139
173673,184823,83435
212909,9096148,602283
154562,446125,19812
241000,11428926,746422
86789,22689,92341
106286,379708,44900
192387,7339792,506680
115335,26198,33393
1533,117398,24183
187009,2167456,170341
165983,24301,164504
74406,449306,46423
274707,4624366,811656
232885,8021048,506986
112293,1323973,253279
195933,97460,286738
212509,6469344,664474
193289,3115910,260089
144136,73015,38201
78413,68286,94225
273459,4125936,489523
222841,2073681,189357
272237,1699236,170249
25887,35415,27655
266304,14917354,876566
181895,46318,67600
134659,64425,2462
58299,451079,12222
114091,33435,165747
50828,139820,90560
260299,13963956,795625
73355,147651,104320
158041,147590,117034
232651,5855402,484558
237165,53373,146567
132537,69001,85966
173485,5567492,418787
212863,10651850,621749
187031,4881806,351286
149286,32427,297870
199209,8157400,569071
226646,7323460,451813
261107,2271565,175168
198381,26532,184551
136214,165498,44661
95668,345852,60003
283145,1564571,41997
168392,59237,114678
71705,9062,48214
80933,54102,15375
184055,4490220,381149
158058,61706,94709
156775,841115,19499
169052,4982250,344900
188117,69539,214260
249396,7986276,531820
202103,6292852,505948
281798,7271808,480338
204376,70474,15499
125089,50902,178103
291062,6245644,451075
182083,3067006,64705
227282,5212792,403579
192249,3790012,296346
276903,8129806,823147
139134,2877108,189227
132739,486597,18819
95652,32457,59706
5491,49170,43199
203857,39023,60743
162618,2959536,338520
152027,4844288,338803
205433,1149581,108566
237588,3898470,255666
149382,5031014,360604
6212,305669,10678
279490,2202382,273773
265134,23169,52356
107563,1083448,79113
151311,4144190,326094
159801,4386134,400791
77162,55382,36731
194452,5931802,438339
186965,120385,210285
132432,2186781,142115
219852,25055,174264
266778,7274592,501039
136968,102489,29597
5604,44876,32568
155038,5177628,367275
209867,3906734,471408
193543,3973724,375860
189457,1288595,48349
77896,71566,47737
202243,116127,49315
73710,1247703,14981
160339,66160,28403
2448,120458,9423
201829,26761,177472
152880,415003,72051
187519,104981,77195
225699,7631320,541042
94837,423455,111839
219958,163084,87751
103141,1453405,62211
105453,2717558,190754
55257,486640,2728
110092,99155,76551
249492,14317062,812456
27528,295682,23305
285775,23745844,1043665
1752,120696,11258
51638,33253,14710
253514,4109242,500974
173561,58986,78534
242234,4061620,797838
162222,2040292,79644
212711,85696,90805
198455,4979826,483211
162756,3086244,262786
201997,1037146,39277
154757,32032,140908
100054,9652,70753
2602,76164,42230
174589,2282849,123229
184383,6493286,437103
153144,1261422,126610
219800,10230426,601807
218405,6668212,675598
131890,83051,211662
237734,861769,39114
211185,9824012,607146
142162,36255,106513
188779,107625,15458
2374,91159,13698
254774,13622250,776524
233259,52784,118007
286927,41978,67697
210737,8027322,529881
154784,2641152,158951
214398,10362466,613504
225409,93422,67344
256827,13622084,776519
100255,74343,33301
85365,1509276,59248
161452,77659,337903
84152,1219289,51876
97680,455581,292975
177073,96344,40549
226572,11177308,661728
239574,7038632,474990
135316,46705,43294
78130,1327200,35197
267684,9502538,747440
283537,7067324,493594
121310,1119194,59298
153426,3644202,353641
280742,194092,184419
110155,60660,151043
234412,55529,474359
215521,4908174,461923
98949,1129420,65515
287249,7205200,566766
151165,51886,83786
100562,255195,46226
207241,164877,22512
5411,57541,43532
5377,276751,245
146192,290331,161442
225822,9305634,653584
176383,810880,20933
156724,3901628,290916
267334,9911196,591915
181155,6495526,448446
280386,7535964,474720
90011,1157732,113432
114622,223490,230295
225625,13143964,740985
219717,3159708,
225261,7008470,499363
156647,45784,205473
105320,44367,103168
214750,6319942,426674
226698,6475714,458576
217521,122785,58077
167760,1986806,76420
248716,10097544,603768
171087,1020955,15953
176079,2360586,340865
112081,79894,41415
110102,1843866,100402
170161,75845,48852
169594,4188766,422548
221024,10437542,722358
115137,1570982,37925
183135,427221,73915
69670,101874,41385
123143,120900,128630
150138,454427,62659
146188,107321,81551
308,111507,109
125107,1153106,6163
232833,9472532,647781
169312,5378728,377446
253346,111486,113454
92102,62767,32831
88574,49877,19178
203553,3110238,335327
161500,118354,101662
219802,7411112,707214
197169,258877,33646
183117,198509,412222
2791,80339,813
89501,1466072,47753
206058,9654050,577080
687,109491,124460
197161,1522230,321287
280996,8346438,532323
214514,10154910,592747
99061,1629376,56338
444,106834,34444
192449,61359,147009
219436,10310096,675467
192675,4779344,529694
1453,118691,17894
243944,10188398,787738
175577,7044010,461634
194174,85416,91110
208319,7281188,457985
181085,32023,130841
260629,1340677,68535
178819,2394627,368465
193888,7400118,537791
67799,1234541,16258
211816,74783,350769
68865,60623,101362
4973,211915,194
182617,237376,191017
272617,12953604,916283
246836,14286002,808593
139377,805580,88334
98402,1337366,48161
1222,93058,600
162626,4569240,296865
180771,47207,86257
263825,1242861,255681
162078,1562918,296472
163402,153277,290617
39416,408961,21246
70517,88050,40071
189169,5450524,468292
194386,3185154,279178
169342,5773116,399811
225581,1740471,231362
283525,4186386,315360
175211,3159818,290283
5166,27286,35810
186525,418612,55940
210799,258332,269580
183309,7026672,465136
253950,164686,262972
31225,393162,7214
145720,74673,260567
282855,6584864,461150
1912,120780,1389
276605,13615030,892597
114174,2278392,196325
5765,82679,41394
32139,58886,36815
53138,455596,14208
141874,73570,20899
206018,7869070,509853
290954,163657,370901
195429,6433456,484428
289885,101392,1114081
254562,332281,29079
206022,6218010,428045
113205,1612608,44155
211684,9803682,583055
238732,413615,32063
157805,928385,131433
189511,3278416,326136
90071,1613062,56401
240300,13648212,776541
194118,1367236,138792
108566,192718,104086
165927,2141789,83865
244906,10342730,602734
115947,166973,31473
175175,3268850,433033
140150,4079776,297098
179265,33048,233451
198185,278784,452522
124691,3569326,293880
190381,84871,133755
183373,4457,74827
118946,1816597,94818
7751,33105,50271
149931,28083,176253
164939,3704298,300672
122015,1333656,39442
206694,7712746,561543
127592,64715,161358
224959,11240506,681019
67536,116036,16197
205899,75798,263816
147422,40594,43456
216523,3221910,462313
170725,195846,448767
7365,351461,1720
198625,6095486,499792
171753,2229497,293796
179363,3432286,305615
63194,456340,2588
241610,215549,558035
205593,1453262,198065
145616,53861,147787
241284,996925,15827
148148,68227,105109
199578,3982462,278403
202755,398982,26907
6217,256359,24186
250686,113022,467868
176429,420075,83144
965,26029,260
157679,217990,72753
154919,2738218,262713
285143,104889,355996
5931,83694,26639
170459,5235880,396643
6781,71688,2200
121642,28286,118922
209949,8323120,517468
197287,6479534,544814
217979,1710532,251714
276167,14490832,831223
264113,12557978,737764
94953,1655460,50647
220928,50672,136852
141634,2811878,191718
117490,109078,24047
66927,388474,125858
204780,3963304,296623
175701,6194850,437830
206240,462002,24180
68254,19400,205410
197763,45315,52973
246082,6812404,636838
144830,159057,95371
132991,3697566,265851
272369,14469194,952478
291479,16300962,744857
157023,24633,184824
263915,2077828,352041
164049,34870,29020
136718,2290739,220471
178063,3409848,326382
58945,482901,8267
91852,59491,74878
659,54189,10363
208485,382097,53750
134798,63102,173541
140902,75816,292592
108727,1937390,110414
125399,31981,67375
201346,9509866,595124
231057,3661210,532865
173255,6878486,456193
188315,8210516,522882
142342,74342,114609
31973,39417,8016
134222,49019,20806
289069,26674627,1083862
140307,394837,353653
197883,8637428,565310
211772,270610,453629
143695,2306783,158848
172139,1945081,77185
185841,7220754,460048
255391,11957450,724901
222999,5601792,455532
151015,46469,249134
123783,217749,69936
229931,447999,10026
226448,398749,437417
170026,6247936,436334
112359,42053,84364
242124,13206564,753230
80858,1414382,38303
202163,243548,67700
267538,3628328,516629
220898,6237224,387585
123260,79840,38611
242374,121978,172642
2008,117898,60033
107756,1311060,115283
1090,91763,792
76827,372359,145902
102800,2347569,121986
111456,39217,1840
130374,4058426,328233
236231,11017646,643434
190123,1172230,31172
44124,79854,113479
2200,42004,4175
189931,29311,208527
236259,3090310,298056
92665,1996264,84200
2379,89822,10157
229799,6352926,548647
173393,66454,277396
157379,96453,4457
149656,2361042,128230
157975,498355,41617
226518,9542116,680295
34538,348505,24461
266684,14849138,892651
33641,420952,26825
81708,1225290,44442
169148,1897941,92473
280578,139656,248230
203006,289374,63502
191451,264820,66355
193383,57644,311113
177495,4207112,426410
104270,97008,59735
153224,260036,76547
91784,1682246,59006
156503,43356,185273
221204,5768992,708352
151651,2238086,270357
7949,73918,28415
144420,1322315,20458
246886,9759894,639289
194823,7473390,528656
200896,54044,206004
65729,1038915,14076
3732,77588,12611
131822,114523,11677
156767,123318,144651
34411,446320,19112
70155,160835,97995
239244,12572792,599335
139573,1821617,96378
265700,12807538,872226
141888,171177,163428
48045,109440,15097
162748,83657,245622
117146,1885299,214096
126235,27342,67443
175499,90784,132696
2803,107798,9944
217091,6185692,557818
3020,106856,37094
114286,51461,239605
198301,48236,84591
281590,13182834,634595
280238,19623228,960206
118462,1570101,55322
216889,7562334,591629
208251,9442842,586577
68517,67484,64115
253316,5738280,781044
124837,62456,149468
123741,38615,53845
182519,156011,312750
258983,44847,72529
155543,1929276,337085
204558,4995776,465003
204678,6087358,73724
31930,60675,4710
122466,3468260,251768
138236,52606,48412
948,49261,1712
175005,485927,60600
86929,22386,85504
254490,11317634,847528
5577,280760,9685
137294,449057,240154
8608,64106,2912
280736,194501,232521
103057,2073086,128215
123816,42553,87588
181267,6101820,435126
184789,86089,265095
196263,100562,344701
183455,7578566,484862
203274,17584,288606
133533,63237,139170
149888,3252786,337208
165569,3836480,300321
4027,190590,134
209923,6012380,588787
145124,1807984,77241
91169,1217426,50036
2065,89853,10849
220254,5011290,405755
226552,4393938,407275
46716,41555,41214
273529,61072,257284
106972,877351,264113
190577,6189676,451473
162782,200992,218408
8269,100604,24731
195271,419491,18123
193747,3163224,378088
202942,93117,80974
252016,7682204,816480
136331,1097636,13354
208725,8365398,613486
88252,872094,72558
188665,5065762,436354
147712,1965239,138310
210857,7510346,492611
188181,5678110,408866
26470,85450,23096
203795,151734,19189
1946,48356,15919
278318,99237,83702
236249,419135,49201
210223,101281,229177
4278,25913,39266
183317,95835,121870
144380,3479208,269340
288027,20424172,967585
210977,10244756,597080
178351,42301,57628
164123,63255,81477
148879,78010,299165
282115,6815320,392178
279236,5687212,469789
215565,10092752,659067
187493,169173,1386
271637,8226854,682591
198875,7718144,480147
167192,212797,56789
194270,4289062,327315
140445,162898,121945
264311,171800,346921
220354,11374498,674450
8860,337921,9759
143019,776804,16013
147576,463948,47318
220146,6296148,403850
59399,454084,13162
25971,44486,43358
2941,52225,17352
119169,2118775,222216
133826,104870,87321
126034,150814,187993
173249,72034,19221
251254,14136566,826346
277262,11851548,760161
27718,342570,120360
180699,36961,218092
266640,14505430,822138
128612,4358230,319999
7935,74147,29454
275247,80748,61039
201981,85855,441785
170149,172180,80751
165979,22999,133545
228215,122597,76834
275129,14117920,764802
177925,24696,117569
182837,5821208,426198
181741,59162,3481
221848,8348022,634550
161774,85494,220388
273359,85788,100427
239462,823158,20085
275321,26030,583650
181197,255713,262120
79251,1273235,73861
5872,246460,36669
8759,54944,64868
150692,969694,232393
26908,114099,37062
100183,1919017,106591
111856,1975159,82657
202787,6175764,419734
150356,30652,43856
184817,93452,85155
57772,70904,53094
171287,1410060,26143
197465,65588,84488
121251,2041488,119738
3941,91990,40760
146030,168269,42651
6841,101371,25269
163763,412936,245003
109127,71212,33801
7251,105810,17736
217318,8425034,533985
